name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Sholinganallur,2023-08-18,96.8,78.8,86.3,112.4,78.8,96.6,77.3,76,0.3,100,4.17,rain,0,0,23,14.1,226.5,1005.5,75.5,3.3,220.5,19,8,30,2023-08-18T05:57:14,2023-08-18T18:28:49,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-08-19,95.7,79.5,87.4,112.9,79.5,98.1,76.7,72.1,0.064,100,4.17,rain,0,0,21.9,16.2,249.5,1005.1,60.4,3.5,212.6,18.3,10,60,2023-08-19T05:57:19,2023-08-19T18:28:16,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-08-20,95,81,87.2,110,88,99.1,77.4,73.6,0.055,100,4.17,rain,0,0,21.3,11.2,219.1,1005.9,61.1,3.9,230.3,19.7,10,60,2023-08-20T05:57:24,2023-08-20T18:27:43,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-08-21,95,82.7,87.8,116.1,92.3,102.4,79.1,76.1,0,0,0,rain,0,0,24.2,11.9,183.1,1005.7,38.6,3.8,244.9,21,9,60,2023-08-21T05:57:29,2023-08-21T18:27:09,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
Sholinganallur,2023-08-22,92.1,80.6,86.2,114.4,88.2,101.6,80.1,82.4,0.069,100,8.33,rain,0,0,17.7,10.2,199.9,1006.2,53,3.2,224.2,19.1,9,60,2023-08-22T05:57:34,2023-08-22T18:26:35,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-08-23,93.2,77,85,113.6,77,96.8,78.9,82.6,2.478,100,8.33,rain,0,0,25.7,15,221.7,1006.4,61.8,3,239.5,20.7,8,60,2023-08-23T05:57:38,2023-08-23T18:26:00,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-08-24,93.2,75.2,83.9,113.6,75.2,94.7,78.6,84.9,2.694,100,12.5,rain,0,0,23,42.6,194.7,1005.5,68.8,3,273.1,23.5,9,60,2023-08-24T05:57:42,2023-08-24T18:25:24,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-08-25,95,81.4,87.2,116.1,89.4,101.1,78.9,77.3,0,0,0,rain,0,0,26.4,11.4,202.6,1005.9,40.7,3.7,250,21.5,9,75,2023-08-25T05:57:46,2023-08-25T18:24:48,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
Sholinganallur,2023-08-26,95.1,81.9,87.2,117.1,90.4,102.2,79.6,78.8,0,0,0,,0,0,27.1,11.4,213.5,1007.4,52.3,3.6,209.4,18.1,8,60,2023-08-26T05:57:49,2023-08-26T18:24:12,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-08-27,91.4,76.7,84.8,110.9,76.7,96.1,78.5,81.9,0.346,100,4.17,rain,0,0,17,11.2,241,1008.1,85.3,3,134.5,11.6,4,30,2023-08-27T05:57:52,2023-08-27T18:23:35,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
Sholinganallur,2023-08-28,96.8,80.6,87.4,115.3,86.2,101.1,78.6,76.1,0,0,0,,0,0,24.6,15.9,232.4,1006.8,59.4,3.7,99.2,8.7,4,60,2023-08-28T05:57:55,2023-08-28T18:22:57,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-08-29,95,75.2,85.5,116.1,75.2,97.6,78.6,80.8,1.351,100,4.17,rain,0,0,25.9,11.4,282.3,1006.5,72.9,3.4,201,17.4,8,75,2023-08-29T05:57:57,2023-08-29T18:22:19,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-08-30,95,80.2,86.7,116.1,85.4,98.3,77.1,73.8,0,0,0,rain,0,0,15.7,15.7,281.5,1006.8,39.8,3.6,253.1,21.9,10,60,2023-08-30T05:57:59,2023-08-30T18:21:41,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-08-31,96.8,78.8,86,119.8,78.8,96,76.4,73.9,0.002,100,4.17,rain,0,0,17.2,13.7,253.2,1007.1,56.1,3.5,180,15.6,8,60,2023-08-31T05:58:01,2023-08-31T18:21:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-01,95,80.5,86.7,111.7,86.3,98.7,77.7,75.6,0,0,0,rain,0,0,22.1,12.8,216.2,1007.2,35.2,4,304.2,26.2,10,60,2023-09-01T05:58:03,2023-09-01T18:20:23,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-02,96.8,78.8,86.6,118.6,78.8,100.1,78.9,78.6,0.49,100,4.17,rain,0,0,31.8,13.8,225,1006.2,66.5,3.3,268.3,23.1,10,60,2023-09-02T05:58:05,2023-09-02T18:19:43,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-03,94.2,77,84.1,110.4,77,92.7,77,80.2,0.405,100,8.33,rain,0,0,17.7,13.9,263.3,1002,70.5,2.9,217.8,18.9,9,30,2023-09-03T05:58:06,2023-09-03T18:19:03,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-04,87.8,78.8,83.1,102.4,78.8,90.8,76.8,82.2,0.004,100,4.17,rain,0,0,25.9,12.4,256.7,1003.4,89.7,3.2,194.8,16.9,8,30,2023-09-04T05:58:07,2023-09-04T18:18:23,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,AUKJ,43277099999"
Sholinganallur,2023-09-05,86,80.7,83.3,97.2,85.7,90.9,75,76.2,0.019,100,8.33,rain,0,0,28.2,15.4,270.2,1003.5,90.4,2.8,39.1,3.3,2,10,2023-09-05T05:58:08,2023-09-05T18:17:42,0.67,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
Sholinganallur,2023-09-06,93.2,80.4,86,110.4,85.5,96.8,76.9,75,0,0,0,rain,0,0,28.6,13.1,233.6,1004.1,81.9,3.4,149.1,12.9,7,30,2023-09-06T05:58:09,2023-09-06T18:17:01,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-07,93.6,76.3,85.5,110.4,76.3,95.3,76.8,76.3,2.155,100,12.5,rain,0,0,25.7,13.9,243.6,1005.3,70.7,3.4,145.2,12.6,8,30,2023-09-07T05:58:10,2023-09-07T18:16:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-08,95,77,85.9,112.9,77,96.2,77.9,78.7,0.288,100,4.17,rain,0,0,26.2,11.4,228,1006.3,53.8,3.6,243.5,21.1,9,60,2023-09-08T05:58:10,2023-09-08T18:15:38,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-09,95,81.6,87.1,112.9,88.6,99.1,77.6,74.5,0.031,100,4.17,rain,0,0,27.1,14,217.1,1005.5,48.8,3.8,234,20.2,10,60,2023-09-09T05:58:10,2023-09-09T18:14:57,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-10,93.2,82.4,86.3,110.4,89.3,98,77.5,75.7,0,0,0,rain,0,0,26.6,15.2,240.6,1005,72.1,3.7,155.8,13.4,8,60,2023-09-10T05:58:11,2023-09-10T18:14:15,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-11,93.8,83.2,87.5,110.4,92.5,99.7,77.5,73,0,0,0,,0,0,22.6,14,242.3,1005.1,78.6,3.7,227.3,19.7,9,60,2023-09-11T05:58:11,2023-09-11T18:13:33,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-12,95.3,82.4,87.3,110,90.5,98.4,76.5,71.3,0,0,0,rain,0,0,25.7,16.4,256.6,1005.5,68,3.8,185.5,16,9,60,2023-09-12T05:58:11,2023-09-12T18:12:51,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-13,95,77.9,85.6,110,77.9,94.8,76.5,75.5,0.264,100,8.33,rain,0,0,28.9,16,243.9,1005.6,62,3.9,226.4,19.5,9,30,2023-09-13T05:58:11,2023-09-13T18:12:08,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-14,95,79.6,85.6,112.9,79.6,95.4,77.1,77,0.269,100,12.5,rain,0,0,27.3,13.1,245.4,1005.7,76.5,3.2,218.6,19,9,60,2023-09-14T05:58:11,2023-09-14T18:11:26,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-15,95.1,79.8,86.9,112.9,79.8,98.8,77.9,75.7,0.031,100,12.5,rain,0,0,27.7,14.1,228.7,1004.5,56.1,3.5,198.2,16.9,9,60,2023-09-15T05:58:11,2023-09-15T18:10:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-16,95,77,84.9,112.9,77,94.8,77.6,79.9,1.199,100,8.33,rain,0,0,21.7,13.5,219.3,1006.9,76.7,3.4,157.9,13.5,7,30,2023-09-16T05:58:11,2023-09-16T18:10:00,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-17,92.7,77,82.8,114.4,77,90.6,77.4,84.5,0.506,100,8.33,rain,0,0,24.6,13.1,240.2,1006.3,71.3,3.4,183.1,15.8,7,30,2023-09-17T05:58:10,2023-09-17T18:09:18,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-18,95,78.8,84.4,112.9,78.8,93.7,77.6,81,0.268,100,12.5,rain,0,0,31.1,13.8,238.2,1005.9,70.9,3.3,197.2,17,9,60,2023-09-18T05:58:10,2023-09-18T18:08:35,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-19,95,78.2,86,110,78.2,96.3,77.4,76.8,0.111,100,4.17,rain,0,0,26.4,13,243.6,1007.3,52.8,3.5,250.2,21.5,9,60,2023-09-19T05:58:10,2023-09-19T18:07:52,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-20,96.8,82,87.7,115.3,89.6,100.9,78.2,74.4,0.006,100,4.17,rain,0,0,24.8,11.6,255.5,1007.7,55.4,3.6,223.2,19.3,9,30,2023-09-20T05:58:10,2023-09-20T18:07:09,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-21,91.9,78,84.9,110.9,78,95.8,78.1,80.7,0.644,100,8.33,rain,0,0,23.9,11.2,240.8,1008.4,68.4,3.4,227.9,19.7,8,60,2023-09-21T05:58:10,2023-09-21T18:06:27,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-22,93.4,82,86.9,117.1,91.6,101.8,79.7,79.9,0,0,0,rain,0,0,24.8,11.4,204.6,1008.1,42.7,3.7,256.3,22.2,10,60,2023-09-22T05:58:10,2023-09-22T18:05:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-23,93.2,77,85.4,117.1,77,97.7,78.6,81,0.15,100,8.33,rain,0,0,28.9,17.2,225.2,1008.1,56,3.4,265.3,22.9,10,60,2023-09-23T05:58:11,2023-09-23T18:05:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-24,96.8,77,85,118.6,77,94.8,77.7,80.1,0.663,100,12.5,rain,0,0,21.7,13.7,258.4,1007.6,55.7,3.7,294.5,25.5,10,75,2023-09-24T05:58:11,2023-09-24T18:04:19,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-25,95,75.2,84.5,119.8,75.2,94.9,77.7,80.8,0.293,100,4.17,rain,0,0,23,11.9,260.4,1006.7,53.7,3.3,276.4,23.7,10,60,2023-09-25T05:58:11,2023-09-25T18:03:37,0.36,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-26,93.4,78.8,84.7,113.6,78.8,94.4,77.6,80.1,0.064,100,12.5,rain,0,0,22.6,13.9,248.3,1006.7,69.1,3.2,266,23,10,60,2023-09-26T05:58:12,2023-09-26T18:02:55,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-27,95,78.8,84.7,116.1,78.8,94.6,77.9,81.2,0.591,100,12.5,rain,0,0,23.5,9.5,255.5,1006.5,69.7,3.3,253,21.8,10,60,2023-09-27T05:58:13,2023-09-27T18:02:13,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-28,93.4,78.1,85.6,110.4,78.1,95.9,77.6,77.7,0.016,100,8.33,rain,0,0,28.9,16.6,242.7,1003.9,55.2,3.3,222.5,19.1,10,60,2023-09-28T05:58:14,2023-09-28T18:01:31,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-29,95,77,84.1,112.9,77,91.6,77,80.6,1.929,100,8.33,rain,0,0,25.7,13.5,245.3,1006.6,64.7,3.4,234.8,20.2,10,60,2023-09-29T05:58:15,2023-09-29T18:00:49,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-09-30,95,79.2,85.9,110.4,79.2,97.3,78.5,79.7,0,0,0,rain,0,0,26.2,11.4,220.1,1007.3,59.4,3.5,205.5,17.7,9,60,2023-09-30T05:58:16,2023-09-30T18:00:08,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-01,95,81,86.7,110.4,87.6,99,77.9,76.2,0.003,100,4.17,rain,0,0,27.7,15,229,1006.7,49.5,3.7,201.8,17.2,10,60,2023-10-01T05:58:18,2023-10-01T17:59:27,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-02,95,80.9,87.3,110.4,87.2,99.9,78,75.1,0,0,0,,0,0,25.5,15.7,225.6,1007.2,37.9,3.6,241.9,20.8,9,60,2023-10-02T05:58:20,2023-10-02T17:58:46,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-03,95.3,80.6,87.5,116.1,88.2,100.6,78.4,75.7,0.119,100,8.33,rain,0,0,26.6,13.3,232.7,1007.6,50.9,3.4,193.9,16.7,9,60,2023-10-03T05:58:22,2023-10-03T17:58:06,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-04,96.8,81.6,87.5,118.6,89.3,102.5,79.5,78,0,0,0,rain,0,0,27.3,11,220.8,1008.1,53.1,3.3,209.5,18.2,9,30,2023-10-04T05:58:24,2023-10-04T17:57:26,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-05,96.8,78.8,86.4,118.6,78.8,99.7,79,79.5,0.547,100,8.33,rain,0,0,21.3,9.3,245.5,1007.9,69.8,3,201.6,17.3,8,30,2023-10-05T05:58:27,2023-10-05T17:56:46,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-06,93.2,79.9,84.6,113.6,79.9,96.2,78.7,83,0.237,100,12.5,rain,0,0,23,14.1,222.9,1007.4,69.3,2.8,214,18.3,9,30,2023-10-06T05:58:30,2023-10-06T17:56:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-07,95,81.7,86.2,119.8,90.3,101.2,80.1,82.7,0.006,100,4.17,rain,0,0,17.7,10.7,187.6,1007.9,54.1,3,208.3,17.8,9,30,2023-10-07T05:58:34,2023-10-07T17:55:28,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-08,93.2,81.5,86.1,114.4,90.3,101.1,80.2,83.2,0,0,0,,0,0,16.1,10.9,176.2,1009.6,37.7,3.4,281.8,24.3,9,60,2023-10-08T05:58:37,2023-10-08T17:54:50,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-09,93.2,82.1,86.4,114.4,92,101.2,79.9,81.5,0,0,0,rain,0,0,18.3,12.1,185,1010.9,57.2,3.4,260.9,22.5,10,60,2023-10-09T05:58:41,2023-10-09T17:54:12,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-10,93.2,82.4,86.4,117.1,92.4,101.5,79.9,81.5,0.017,100,4.17,rain,0,0,18.8,8.8,182.2,1010.5,64.6,3.1,227.5,19.7,9,60,2023-10-10T05:58:46,2023-10-10T17:53:34,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-11,93.2,80.6,85.1,113.6,86.2,98.3,79.2,83,0.008,100,4.17,rain,0,0,10.5,12.9,199.1,1010,51,2.9,280.2,24.1,10,30,2023-10-11T05:58:51,2023-10-11T17:52:57,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-12,90.4,80.2,84.8,105.5,86.8,96.3,78.3,81.5,0,0,0,,0,0,11.6,9,95.1,1011.5,50.2,3.1,289.4,24.9,10,30,2023-10-12T05:58:56,2023-10-12T17:52:21,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-13,89.7,78.8,84,105.2,78.8,93.5,77.4,81.1,0,0,0,rain,0,0,12.3,11.4,50.6,1012.1,57.3,2.6,253.6,21.8,9,30,2023-10-13T05:59:02,2023-10-13T17:51:45,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-14,87.8,78.8,82.5,105.2,78.8,91.1,77.9,86.2,0.142,100,12.5,rain,0,0,13,6.7,52.9,1012,76.3,2.5,226.8,19.5,8,30,2023-10-14T05:59:08,2023-10-14T17:51:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-15,89.7,77.9,82.8,108.1,77.9,90.9,77.5,84.5,0.298,100,4.17,rain,0,0,14.1,8.4,63.9,1010.7,73,2.4,250.6,21.7,9,60,2023-10-15T05:59:15,2023-10-15T17:50:35,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-16,89.6,78.8,84,108.1,78.8,94.9,78.8,84.8,0.028,100,12.5,rain,0,0,12.3,11.4,73.5,1010.5,69.5,2.7,259.6,22.5,9,60,2023-10-16T05:59:22,2023-10-16T17:50:01,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-17,90,78.8,83.7,105.2,78.8,91.8,76.9,80.5,0,0,0,rain,0,0,15,14,66.9,1008.3,46.6,2.8,254,21.9,9,30,2023-10-17T05:59:29,2023-10-17T17:49:28,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-18,91.4,78.8,84.4,100.5,78.8,91.6,75.2,75.1,0,0,0,,0,0,14.8,10.9,54.1,1012,38.6,2.8,274.9,23.6,9,10,2023-10-18T05:59:37,2023-10-18T17:48:55,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Sholinganallur,2023-10-19,91.4,78.8,84.1,105.2,78.8,92.7,76.5,78.7,0,0,0,rain,0,0,15,10.7,37.9,1011.9,46.6,2.3,269.7,23.4,9,30,2023-10-19T05:59:46,2023-10-19T17:48:23,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
