name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
madhavaram,2023-08-21,95,82.9,87.8,116.1,92.6,102.3,79,75.9,0,0,0,,0,0,22.4,10.7,195.4,1006.3,36.6,3.9,214.5,18.5,9,60,2023-08-21T05:57:14,2023-08-21T18:27:21,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
madhavaram,2023-08-22,92.6,80.6,86.2,114.4,87.7,101.5,80.1,82.3,0.137,100,8.33,rain,0,0,19.5,9.9,202.2,1006.9,52.7,3.2,218.3,18.7,9,60,2023-08-22T05:57:19,2023-08-22T18:26:46,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-08-23,93.2,77,85.2,113.5,77,97.3,78.8,81.7,2.12,100,8.33,rain,0,0,25.5,15,222.7,1007,60.6,3.1,233.5,20.2,8,60,2023-08-23T05:57:24,2023-08-23T18:26:11,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-08-24,93.2,75.2,83.9,113.5,75.2,94.7,78.6,84.8,3.429,100,12.5,rain,0,0,22.8,45.5,199.7,1005.1,66.6,3.2,273.5,23.4,9,60,2023-08-24T05:57:28,2023-08-24T18:25:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-08-25,95,81.3,87.2,116.1,89,101.2,79,77.4,0,0,0,rain,0,0,25.5,11.4,204.3,1005.9,40.1,3.7,253.4,21.9,8,60,2023-08-25T05:57:32,2023-08-25T18:24:59,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
madhavaram,2023-08-26,93.6,82.2,87.2,117.1,90.8,102,79.5,78.5,0,0,0,,0,0,26.8,11.9,218.1,1007.6,51.8,3.7,208.3,18,8,60,2023-08-26T05:57:36,2023-08-26T18:24:22,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-08-27,91.4,76.5,84.7,110.9,76.5,96.3,78.7,82.7,0.684,100,4.17,rain,0,0,18.6,10.7,247,1008.4,84.2,3.1,157.8,13.7,7,30,2023-08-27T05:57:39,2023-08-27T18:23:44,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
madhavaram,2023-08-28,96.8,80.6,87.4,115.3,86.2,101.4,78.8,76.5,0,0,0,,0,0,26.8,15.3,236.9,1007.1,59,3.8,173.4,15,6,60,2023-08-28T05:57:43,2023-08-28T18:23:06,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-08-29,95,75.2,85.4,116.1,75.2,97.2,78.5,80.8,1.869,100,4.17,rain,0,0,23.3,11.3,290.9,1007,72,3.5,222.5,19.1,10,60,2023-08-29T05:57:45,2023-08-29T18:22:28,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-08-30,95,80.1,86.6,116.1,84.8,98.1,77,73.7,0,0,0,,0,0,14.1,14.7,272.8,1007.4,39.9,3.7,232.3,20.2,10,60,2023-08-30T05:57:48,2023-08-30T18:21:49,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-08-31,96.8,78.8,86,119.7,78.8,96.1,76.6,74.3,0.006,100,4.17,rain,0,0,21,13.1,246.7,1008,54.1,3.6,168,14.6,9,30,2023-08-31T05:57:50,2023-08-31T18:21:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-01,95,80.6,86.7,110.9,86.5,98.7,77.7,75.6,0,0,0,rain,0,0,19.5,12.9,215.5,1008,34,4.1,299.7,25.7,10,60,2023-09-01T05:57:53,2023-09-01T18:20:30,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-02,96.8,78.8,86.7,118.6,78.8,100.1,78.8,78.2,0.167,100,4.17,rain,0,0,27.3,13.7,221.3,1007,64.9,3.4,251.2,21.7,10,60,2023-09-02T05:57:54,2023-09-02T18:19:50,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-03,94.3,77,84.1,110.4,77,92.5,76.9,79.9,0.425,100,8.33,rain,0,0,16.3,13.9,250.8,994.5,71,3,209.9,18.1,9,30,2023-09-03T05:57:56,2023-09-03T18:19:10,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-04,87.8,78.8,83.1,102.4,78.8,90.8,76.8,82.3,0.012,100,4.17,rain,0,0,20.1,11.6,251.4,1003.9,89.6,3.3,164.7,14.1,8,30,2023-09-04T05:57:58,2023-09-04T18:18:29,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,AUKJ,43277099999"
madhavaram,2023-09-05,86.7,81,83.4,97.2,86.1,90.9,74.9,76,0.025,100,8.33,rain,0,0,19.7,13.4,264.1,1004.1,90.1,3,39.9,3.4,2,10,2023-09-05T05:57:59,2023-09-05T18:17:48,0.67,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
madhavaram,2023-09-06,93.2,80.6,86,110.4,85.8,96.9,76.9,74.9,0,0,0,rain,0,0,27.1,11.1,231.6,1004.6,80.9,3.5,115.5,10,7,30,2023-09-06T05:58:00,2023-09-06T18:17:07,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-07,94,76.6,85.5,110.4,76.6,95.3,76.7,76.1,2.064,100,12.5,rain,0,0,25.1,13.9,239.5,1005.7,70.8,3.5,146.9,12.6,9,30,2023-09-07T05:58:01,2023-09-07T18:16:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-08,95,77,85.8,112.8,77,96.1,78,79,0.806,100,4.17,rain,0,0,25.7,11.4,222,1007,53.7,3.7,214.1,18.4,9,30,2023-09-08T05:58:02,2023-09-08T18:15:43,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-09,95,81.9,87,112.8,89.1,99,77.5,74.3,0.031,100,4.17,rain,0,0,23.7,11.4,215.2,1006,48.6,3.8,220.5,19,10,30,2023-09-09T05:58:03,2023-09-09T18:15:01,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-10,93.2,82.4,86.4,110.4,89.7,98.1,77.5,75.5,0,0,0,,0,0,22.8,12.7,239,1005.6,71.7,3.8,128.3,11.1,5,30,2023-09-10T05:58:04,2023-09-10T18:14:19,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-11,93.8,83.1,87.5,110.4,92,99.7,77.4,72.9,0,0,0,,0,0,18.8,11.3,241.4,1005.6,77.6,3.8,221.2,19,9,30,2023-09-11T05:58:04,2023-09-11T18:13:37,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-12,95.5,82.4,87.4,110,90.5,98.4,76.5,71,0,0,0,,0,0,24.8,14.1,257.5,1006.1,66.8,3.9,215.8,18.7,9,30,2023-09-12T05:58:05,2023-09-12T18:12:54,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-13,95,78.8,85.8,110,78.8,94.9,76.3,74.8,0.244,100,8.33,rain,0,0,28.9,12.8,241.9,1006.1,61.6,4,233,20.3,10,30,2023-09-13T05:58:05,2023-09-13T18:12:11,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-14,95,79.8,85.7,112.8,79.8,95.7,77.1,76.8,0.329,100,12.5,rain,0,0,23.9,11.4,243.3,1006.3,76.4,3.3,230.6,19.8,9,30,2023-09-14T05:58:05,2023-09-14T18:11:28,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-15,95.4,80.3,86.9,112.8,86.3,98.7,77.6,75.1,0.045,100,12.5,rain,0,0,25.5,13.9,228.7,1000.7,56.3,3.6,198.3,16.9,10,60,2023-09-15T05:58:06,2023-09-15T18:10:45,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-16,95,77,84.9,112.8,77,94.7,77.4,79.5,1.159,100,8.33,rain,0,0,25.5,12.4,211.9,1007.6,77.3,3.4,161.6,13.9,9,30,2023-09-16T05:58:06,2023-09-16T18:10:02,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-17,93.2,77,82.8,114.4,77,90.7,77.5,84.5,1.202,100,8.33,rain,0,0,24.8,11.1,240.4,1006.9,72,3.5,188.9,16.3,8,30,2023-09-17T05:58:06,2023-09-17T18:09:19,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-18,95,78.8,84.4,112.8,78.8,93.7,77.6,80.9,0.467,100,12.5,rain,0,0,27.7,12.7,240.3,1006.4,70.6,3.4,172.2,14.8,8,60,2023-09-18T05:58:07,2023-09-18T18:08:36,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-19,95,77.6,85.8,110,77.6,96.2,77.5,77.4,0.31,100,4.17,rain,0,0,25.5,13.6,245.6,1008,53.4,3.6,250.4,21.9,9,30,2023-09-19T05:58:07,2023-09-19T18:07:53,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-20,96.8,82.1,87.7,115.3,89.7,101,78.2,74.5,0.002,100,4.17,rain,0,0,23.5,12,251.4,1008.6,56.7,3.7,236,20.6,9,30,2023-09-20T05:58:07,2023-09-20T18:07:09,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-21,92.5,78.1,84.9,110.9,78.1,96,78.2,80.8,0.33,100,8.33,rain,0,0,22.1,10.7,237.2,1009.3,67.6,3.4,227.9,19.6,8,60,2023-09-21T05:58:08,2023-09-21T18:06:26,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-22,93.2,82.1,86.9,117.1,91.6,101.8,79.7,79.8,0,0,0,,0,0,24.6,11.4,217.3,1009,41.9,3.8,251.7,21.8,10,60,2023-09-22T05:58:08,2023-09-22T18:05:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-23,93.2,77,85.4,117.1,77,97.8,78.8,81.2,0.136,100,8.33,rain,0,0,28.9,17.2,230.9,1009.1,54.7,3.6,273.4,23.5,10,60,2023-09-23T05:58:09,2023-09-23T18:05:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-24,96.8,77,85.1,118.6,77,94.7,77.7,79.8,0.723,100,12.5,rain,0,0,25.1,13.1,249.6,1008.4,54.8,3.8,293.5,25.4,10,60,2023-09-24T05:58:10,2023-09-24T18:04:17,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-25,95,75.2,84.6,119.7,75.2,94.9,77.6,80.4,0.253,100,4.17,rain,0,0,23,13.3,252,1007.6,52.9,3.4,267.9,23.2,10,60,2023-09-25T05:58:11,2023-09-25T18:03:35,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-26,94.3,78.8,84.7,113.5,78.8,94.6,77.6,80.1,0.08,100,12.5,rain,0,0,17.7,13.9,242.2,1007.6,69.2,3.3,233.4,20.1,10,60,2023-09-26T05:58:12,2023-09-26T18:02:52,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-27,95,78.2,84.7,116.1,78.2,94.3,77.9,81.1,1.227,100,12.5,rain,0,0,23.3,10.4,243.3,1007,68.3,3.4,263.5,22.8,10,60,2023-09-27T05:58:13,2023-09-27T18:02:10,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-28,93.9,78.2,85.7,110.4,78.2,95.9,77.5,77.3,0.016,100,8.33,rain,0,0,28.9,15,238.8,1002.5,54.5,3.4,209.7,18.2,10,30,2023-09-28T05:58:14,2023-09-28T18:01:28,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-29,95,77,84.1,112.8,77,91.5,76.9,80.4,1.292,100,8.33,rain,0,0,26.6,12.4,232.5,1007.8,65.3,3.5,216.9,18.6,10,60,2023-09-29T05:58:16,2023-09-29T18:00:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-09-30,95,79.2,86,110.4,79.2,97.4,78.4,79.5,0,0,0,,0,0,25.3,11.4,212.2,1008.3,59.1,3.6,213,18.2,9,60,2023-09-30T05:58:18,2023-09-30T18:00:04,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-01,95,81,86.8,110.4,87,99,77.8,75.8,0.009,100,4.17,rain,0,0,30,15,229.5,1007.3,48.7,3.8,181.3,15.6,10,60,2023-10-01T05:58:20,2023-10-01T17:59:23,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-02,95,81.1,87.3,110.4,87.5,99.9,77.8,74.7,0,0,0,,0,0,30.9,15.2,222.8,1008.2,36.3,3.7,234.8,20.2,9,30,2023-10-02T05:58:22,2023-10-02T17:58:41,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-03,95.3,80.6,87.6,116.1,88.1,100.5,78.2,75.1,0.121,100,8.33,rain,0,0,24.2,11.8,228.1,1008.3,51.1,3.4,226.1,19.6,9,30,2023-10-03T05:58:25,2023-10-03T17:58:01,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-04,96.8,81.9,87.5,118.6,89.8,102.3,79.3,77.6,0,0,0,rain,0,0,27.7,10.6,214.3,1008.8,51.7,3.4,199,17,9,30,2023-10-04T05:58:27,2023-10-04T17:57:20,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-05,96.8,78.8,86.3,118.6,78.8,98.8,78.8,79.4,0.965,100,8.33,rain,0,0,18.8,9.8,240.7,1008.5,69.5,3,184.4,16,9,30,2023-10-05T05:58:30,2023-10-05T17:56:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-06,93.2,80.5,84.5,113.5,86.5,96.3,78.6,82.9,0.381,100,12.5,rain,0,0,23,11.9,232.5,1008.4,66.6,3.1,209.9,18,10,30,2023-10-06T05:58:34,2023-10-06T17:56:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-07,95,81.8,86.2,119.7,90,101,79.9,82.2,0.002,100,4.17,rain,0,0,16.8,8.7,190.6,1008.6,54.7,3.1,220.6,19.1,9,30,2023-10-07T05:58:38,2023-10-07T17:55:21,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-08,93.2,81.4,86.1,114.4,89.8,101,80.1,83,0,0,0,,0,0,17.9,9.4,156.1,1010.1,36.2,3.5,275.6,23.9,9,30,2023-10-08T05:58:42,2023-10-08T17:54:42,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-09,93.2,82.2,86.3,114.4,92,101,79.8,81.3,0,0,0,,0,0,18.1,11.4,169.5,1011.4,56.4,3.5,235.8,20.3,9,60,2023-10-09T05:58:46,2023-10-09T17:54:04,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-10,93.2,82.4,86.5,117.1,92.4,101.4,79.8,81,0.005,100,4.17,rain,0,0,15.7,8.1,165.7,1011.4,63.6,3.3,240,20.6,9,60,2023-10-10T05:58:51,2023-10-10T17:53:26,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-11,93.2,80.6,85.4,113.5,86.2,98.9,79.4,82.7,0.003,100,4.17,rain,0,0,11.4,10.5,209.9,1010.2,50.7,3,275.4,23.6,10,30,2023-10-11T05:58:57,2023-10-11T17:52:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-12,91,80.1,84.9,105.5,86.2,96.3,78.2,81.2,0,0,0,,0,0,11.2,8.5,61.7,1012.3,48.2,3.3,289.2,24.9,10,30,2023-10-12T05:59:02,2023-10-12T17:52:12,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-13,89.7,78.8,84,105.2,78.8,93.5,77.4,80.9,0,0,0,,0,0,11.9,11.4,46.3,1012.6,54.5,2.7,244,21.1,8,30,2023-10-13T05:59:08,2023-10-13T17:51:36,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-14,87.8,78.8,82.6,105.1,78.8,91.3,77.9,86,0.045,100,12.5,rain,0,0,13,6.2,27.7,1012.7,74.8,2.6,254.6,22,9,30,2023-10-14T05:59:15,2023-10-14T17:51:00,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-15,89.8,77.3,82.8,109.2,77.3,91.2,77.7,85.1,0.338,100,4.17,rain,0,0,14.1,7.7,10.2,1011.5,71.6,2.7,262.4,22.7,9,60,2023-10-15T05:59:22,2023-10-15T17:50:25,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-16,90.2,78.8,84.1,108.1,78.8,95.1,78.8,84.6,0.036,100,12.5,rain,0,0,11.6,11.4,45.1,1011,70,2.8,260.9,22.4,9,30,2023-10-16T05:59:30,2023-10-16T17:49:51,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-17,90,78.8,83.8,105.2,78.8,91.8,76.8,80.2,0,0,0,,0,0,13.6,11.3,99,1000.8,45.2,3,253.7,22,9,30,2023-10-17T05:59:38,2023-10-17T17:49:17,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-18,91.4,78.6,84.4,100.5,78.6,91.5,75.2,75.1,0,0,0,,0,0,15.2,9.4,31.5,1012.6,37,2.9,277.6,23.9,9,10,2023-10-18T05:59:46,2023-10-18T17:48:44,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-19,91.4,78.8,84.2,105.2,78.8,92.8,76.5,78.4,0,0,0,rain,0,0,15,8.7,28.9,1012.4,44.1,2.5,267.3,23.2,9,10,2023-10-19T05:59:55,2023-10-19T17:48:11,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
madhavaram,2023-10-20,91.4,77.5,84.4,107.8,77.5,91.9,75.7,76.2,0,0,0,,0,0,14.3,9.4,70.7,1012.4,41.9,2.6,253.7,22,9,30,2023-10-20T06:00:05,2023-10-20T17:47:40,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
