name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Anna Nagar,2023-08-18,96.8,78.8,86.4,112.4,78.8,96.5,77.1,75.3,1.018,100,4.17,rain,0,0,23,13.9,226.8,1005.6,72.8,3.4,220.5,19,8,30,2023-08-18T05:57:07,2023-08-18T18:29:04,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-08-19,95.3,78.6,87.3,112.8,78.6,98,76.7,72.4,0.189,100,4.17,rain,0,0,21.9,15.9,249,1005.1,61.1,3.7,212.6,18.3,10,60,2023-08-19T05:57:12,2023-08-19T18:28:31,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-08-20,95.5,79.1,87.2,110,79.1,98.5,77.1,73.3,0.189,100,4.17,rain,0,0,21.3,11.1,220.8,1005.9,57.6,4,230.3,19.7,10,60,2023-08-20T05:57:18,2023-08-20T18:27:58,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-08-21,95,83,87.8,116.1,92.6,102.3,79,75.8,0,0,0,rain,0,0,24.2,11.6,184,1005.7,35.5,3.9,244.9,21,9,60,2023-08-21T05:57:23,2023-08-21T18:27:24,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
Anna Nagar,2023-08-22,92.8,80.1,86.2,114.4,86.5,101.4,80.1,82.3,0.16,100,8.33,rain,0,0,17.7,10.1,200.4,1006.3,52.6,3.3,224.2,19.1,9,60,2023-08-22T05:57:28,2023-08-22T18:26:49,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-08-23,93.2,77,85.4,113.5,77,97.6,78.7,81.2,1.999,100,8.33,rain,0,0,25.7,15,224.8,1006.4,60,3.2,239.5,20.7,8,60,2023-08-23T05:57:33,2023-08-23T18:26:14,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-08-24,93.2,75.2,83.9,113.5,75.2,94.7,78.6,84.8,3.679,100,12.5,rain,0,0,23,46.3,194.8,1006,65.4,3.3,273.1,23.5,9,60,2023-08-24T05:57:37,2023-08-24T18:25:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-08-25,95,81.3,87.2,116.1,88.7,101.2,79,77.4,0,0,0,rain,0,0,26.4,11.4,205.6,1005.9,39.8,3.8,250,21.5,9,75,2023-08-25T05:57:41,2023-08-25T18:25:02,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
Anna Nagar,2023-08-26,93.2,82.4,87.1,117.1,90.8,101.9,79.4,78.4,0,0,0,,0,0,27.1,11.4,216.4,1007.4,51.6,3.7,209.4,18.1,8,60,2023-08-26T05:57:44,2023-08-26T18:24:25,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-08-27,91.4,76.4,84.7,110.9,76.4,96.3,78.8,83.2,0.799,100,4.17,rain,0,0,17,11.1,244.8,1008.1,83.4,3.1,134.5,11.6,4,30,2023-08-27T05:57:48,2023-08-27T18:23:47,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
Anna Nagar,2023-08-28,96.8,80.6,87.4,115.3,86.2,101.6,78.9,76.7,0,0,0,,0,0,24.6,15.8,230.7,1006.7,58.9,3.8,99.2,8.7,4,60,2023-08-28T05:57:51,2023-08-28T18:23:10,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-08-29,95,75,85.3,116.1,75,97,78.4,80.8,2.044,100,4.17,rain,0,0,25.9,11.4,277.9,1006.6,71.5,3.6,201,17.4,8,75,2023-08-29T05:57:53,2023-08-29T18:22:31,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-08-30,95.5,80,86.6,116.1,80,97.8,76.9,73.6,0,0,0,rain,0,0,15.7,15.6,280,1006.8,40.1,3.7,253.1,21.9,10,60,2023-08-30T05:57:56,2023-08-30T18:21:53,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-08-31,96.8,78.8,85.9,119.7,78.8,96.2,76.6,74.6,0.008,100,4.17,rain,0,0,17.2,13.6,252.2,1006.9,53.2,3.7,180,15.6,8,60,2023-08-31T05:57:58,2023-08-31T18:21:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-01,95,80.6,86.7,110.9,86.5,98.7,77.7,75.6,0,0,0,rain,0,0,22.1,12.8,215.8,1007.2,33.2,4.1,304.2,26.2,10,60,2023-09-01T05:58:00,2023-09-01T18:20:34,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-02,96.8,78.8,86.7,118.6,78.8,100.1,78.7,78,0.058,100,4.17,rain,0,0,31.8,13.8,221.8,1006.3,63.9,3.5,268.3,23.1,10,60,2023-09-02T05:58:02,2023-09-02T18:19:54,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-03,94.3,77,84.2,110.3,77,92.4,76.8,79.7,0.431,100,8.33,rain,0,0,17.7,13.9,257.6,1001,71.3,3.1,217.8,18.9,9,30,2023-09-03T05:58:04,2023-09-03T18:19:14,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-04,87.8,78.8,83.1,102.4,78.8,90.8,76.8,82.3,0.004,100,4.17,rain,0,0,25.9,12.3,258.4,1003.4,89.7,3.5,194.8,16.9,8,30,2023-09-04T05:58:05,2023-09-04T18:18:33,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,AUKJ,43277099999"
Anna Nagar,2023-09-05,87.1,81.2,83.4,97.1,86.4,90.9,74.9,75.8,0.027,100,8.33,rain,0,0,28.2,15.1,267.3,1003.5,90,3,39.1,3.3,2,10,2023-09-05T05:58:06,2023-09-05T18:17:52,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
Anna Nagar,2023-09-06,93.2,80.6,86,110.3,85.8,97,76.9,74.8,0,0,0,rain,0,0,28.6,12.9,235.9,1004.1,80.3,3.5,149.1,12.9,7,30,2023-09-06T05:58:08,2023-09-06T18:17:11,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-07,94.3,76.7,85.6,110.3,76.7,95.3,76.7,75.9,2.035,100,12.5,rain,0,0,25.7,13.9,243.7,1005.3,70.9,3.5,145.2,12.6,8,30,2023-09-07T05:58:08,2023-09-07T18:16:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-08,95,77,85.8,112.8,77,96.1,78,79.1,0.981,100,4.17,rain,0,0,26.2,11.4,228.7,1006.2,53.8,3.7,243.5,21.1,9,60,2023-09-08T05:58:09,2023-09-08T18:15:48,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-09,95,82.1,87,112.8,89.4,98.9,77.5,74.2,0.031,100,4.17,rain,0,0,27.1,13.6,216.4,1005.5,48.6,3.9,234,20.2,10,60,2023-09-09T05:58:10,2023-09-09T18:15:06,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-10,93.2,82.4,86.4,110.3,89.9,98.1,77.5,75.4,0,0,0,rain,0,0,26.6,14.9,239.7,1005.1,71.5,3.9,155.8,13.4,8,60,2023-09-10T05:58:11,2023-09-10T18:14:23,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-11,94,83.1,87.5,110.3,91.6,99.6,77.4,72.8,0,0,0,,0,0,22.6,13.6,240.5,1005.1,77.1,3.9,227.3,19.7,9,60,2023-09-11T05:58:11,2023-09-11T18:13:41,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-12,95.6,82.4,87.5,110,90.5,98.4,76.4,70.8,0,0,0,rain,0,0,25.7,16.1,256.8,1005.6,66.1,3.9,185.5,16,9,60,2023-09-12T05:58:11,2023-09-12T18:12:58,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-13,95,78.8,85.8,110,78.8,94.9,76.2,74.4,0.238,100,8.33,rain,0,0,28.9,15.6,244.2,1005.6,61.5,4,226.4,19.5,9,30,2023-09-13T05:58:12,2023-09-13T18:12:16,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-14,95,79.8,85.7,112.8,79.8,95.8,77.1,76.6,0.349,100,12.5,rain,0,0,27.3,12.9,246.6,1005.8,76.4,3.4,218.6,19,9,60,2023-09-14T05:58:12,2023-09-14T18:11:33,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-15,95.6,80.6,86.9,112.8,86.8,98.5,77.4,74.8,0.05,100,12.5,rain,0,0,27.7,13.9,230.7,1004,56.4,3.6,198.2,16.9,9,60,2023-09-15T05:58:12,2023-09-15T18:10:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-16,95,77,84.8,112.8,77,94.5,77.3,79.2,1.145,100,8.33,rain,0,0,21.7,13.3,216.2,1006.9,77.7,3.4,157.9,13.5,7,30,2023-09-16T05:58:12,2023-09-16T18:10:07,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-17,93.4,77,82.9,114.4,77,90.8,77.5,84.4,1.438,100,8.33,rain,0,0,24.6,12.9,241,1006.3,72.5,3.6,183.1,15.8,7,30,2023-09-17T05:58:13,2023-09-17T18:09:24,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-18,95,78.4,84.4,112.8,78.4,93.7,77.6,80.9,0.535,100,12.5,rain,0,0,31.1,13.4,235.9,1005.8,70.5,3.5,197.2,17,9,60,2023-09-18T05:58:13,2023-09-18T18:08:41,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-19,95,77.2,85.8,110,77.2,96.1,77.5,77.7,0.377,100,4.17,rain,0,0,26.4,13.1,243.6,1007.3,53.9,3.7,250.2,21.5,9,60,2023-09-19T05:58:13,2023-09-19T18:07:58,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-20,96.8,82.1,87.8,115.3,89.8,101,78.2,74.5,0.016,100,8.33,rain,0,0,24.8,11.6,253.3,1007.7,57.5,3.8,223.2,19.3,9,30,2023-09-20T05:58:13,2023-09-20T18:07:15,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-21,92.8,78.2,85,110.9,78.2,96.1,78.2,80.8,0.223,100,8.33,rain,0,0,23.9,11.1,239.2,1008.4,67.3,3.5,227.9,19.7,8,60,2023-09-21T05:58:14,2023-09-21T18:06:32,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-22,93.2,82.1,86.9,117.1,91.6,101.7,79.7,79.8,0,0,0,rain,0,0,24.8,11.4,208.7,1008.1,41.5,3.8,256.3,22.2,10,60,2023-09-22T05:58:14,2023-09-22T18:05:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-23,93.2,77,85.4,117.1,77,97.8,78.8,81.3,0.131,100,8.33,rain,0,0,28.9,17.2,225.8,1008.2,54,3.7,265.3,22.9,10,60,2023-09-23T05:58:15,2023-09-23T18:05:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-24,96.9,77,85.1,118.6,77,94.7,77.6,79.6,0.743,100,12.5,rain,0,0,21.7,13.6,258,1007.6,54.3,3.8,294.5,25.5,10,75,2023-09-24T05:58:15,2023-09-24T18:04:23,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-25,95,75.2,84.6,119.7,75.2,94.9,77.5,80.1,0.24,100,4.17,rain,0,0,23,12.1,260.4,1006.8,52.5,3.4,276.4,23.7,10,60,2023-09-25T05:58:16,2023-09-25T18:03:41,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-26,94.7,78.8,84.7,113.5,78.8,94.8,77.6,80,0.085,100,12.5,rain,0,0,22.6,13.9,249.6,1006.8,69.2,3.4,266,23,10,60,2023-09-26T05:58:17,2023-09-26T18:02:58,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-27,95.1,76.8,84.7,116.1,76.8,94.3,77.8,81.1,1.443,100,12.5,rain,0,0,23.5,9.6,253.4,1006.5,67.5,3.4,253,21.8,10,60,2023-09-27T05:58:18,2023-09-27T18:02:16,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-28,94.3,78.2,85.8,110.3,78.2,95.9,77.4,77.1,0.016,100,8.33,rain,0,0,28.9,16.3,243,1006,54.2,3.4,222.5,19.1,10,60,2023-09-28T05:58:19,2023-09-28T18:01:34,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-29,95,76.8,84.1,112.8,76.8,91.5,76.9,80.3,1.077,100,8.33,rain,0,0,25.7,13.3,242.9,1006.6,65.8,3.5,234.8,20.2,10,60,2023-09-29T05:58:21,2023-09-29T18:00:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-09-30,95.1,79.1,86,110.3,79.1,97.7,78.4,79.4,0,0,0,rain,0,0,26.2,11.4,219.5,1007.4,59,3.7,205.5,17.7,9,60,2023-09-30T05:58:23,2023-09-30T18:00:10,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-01,95.1,80.9,86.8,110.3,86.5,99,77.8,75.5,0.011,100,4.17,rain,0,0,27.7,15,232,1006.8,48.3,3.8,201.8,17.2,10,60,2023-10-01T05:58:25,2023-10-01T17:59:29,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-02,95,81.2,87.4,110.3,87.5,99.8,77.8,74.4,0,0,0,,0,0,25.5,15.6,226.9,1007.3,35.4,3.7,241.9,20.8,9,60,2023-10-02T05:58:27,2023-10-02T17:58:48,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-03,95.3,80.6,87.6,116.1,88.1,100.4,78.1,74.8,0.122,100,8.33,rain,0,0,26.6,13.1,232.6,1007.7,51.3,3.4,193.9,16.7,9,60,2023-10-03T05:58:29,2023-10-03T17:58:07,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-04,96.8,82.1,87.5,118.6,90.1,102.1,79.2,77.4,0,0,0,rain,0,0,27.3,10.9,219.1,1008.2,51,3.5,209.5,18.2,9,30,2023-10-04T05:58:32,2023-10-04T17:57:27,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-05,96.8,78.8,86.1,118.6,78.8,98.5,78.6,79.3,1.107,100,8.33,rain,0,0,21.3,9.4,242.5,1007.9,69.4,3.1,201.6,17.3,8,30,2023-10-05T05:58:35,2023-10-05T17:56:47,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-06,93.2,79.3,84.5,113.5,79.3,96,78.6,82.9,0.429,100,12.5,rain,0,0,23,13.9,227,1007.5,65.1,3.2,214,18.3,9,30,2023-10-06T05:58:38,2023-10-06T17:56:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-07,95,81.8,86.2,119.7,89.8,100.8,79.8,81.9,0,0,0,rain,0,0,17.7,10.4,189.5,1007.9,55.2,3.1,208.3,17.8,9,30,2023-10-07T05:58:42,2023-10-07T17:55:28,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-08,93.2,81.3,86.1,114.4,89.4,100.9,80.1,82.9,0,0,0,,0,0,16.1,10.7,176.4,1009.5,35.5,3.6,281.8,24.3,9,60,2023-10-08T05:58:46,2023-10-08T17:54:49,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-09,93.2,82.2,86.3,114.4,92,100.8,79.7,81.1,0,0,0,rain,0,0,18.3,11.9,185.2,1010.9,55.8,3.5,260.9,22.5,10,60,2023-10-09T05:58:50,2023-10-09T17:54:11,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-10,93.2,82.4,86.5,117.1,92.4,101.3,79.7,80.6,0.001,100,4.17,rain,0,0,18.8,8.7,187.4,1010.5,63.1,3.4,227.5,19.7,9,60,2023-10-10T05:58:55,2023-10-10T17:53:33,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-11,93.2,80.6,85.5,113.5,86.2,99.3,79.5,82.6,0,0,0,,0,0,10.5,12.6,201.4,1009.9,50.6,3,280.2,24.1,10,30,2023-10-11T05:59:00,2023-10-11T17:52:56,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-12,91.4,80,84.9,105.6,80,96,78.2,81,0,0,0,,0,0,11.6,8.9,92.8,1011.5,47,3.4,289.4,24.9,10,30,2023-10-12T05:59:06,2023-10-12T17:52:19,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-13,89.7,78.6,84,105.2,78.6,93.5,77.4,80.9,0,0,0,rain,0,0,12.3,11.4,48.4,1012.2,52.9,2.7,253.6,21.8,9,30,2023-10-13T05:59:12,2023-10-13T17:51:43,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-14,88.3,78.8,82.7,105.1,78.8,91.4,77.9,85.9,0.012,100,12.5,rain,0,0,13,6.7,51.6,1012,73.9,2.7,226.8,19.5,8,30,2023-10-14T05:59:19,2023-10-14T17:51:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-15,89.9,76.9,82.8,112.2,76.9,91.6,77.9,85.4,0.351,100,4.17,rain,0,0,14.1,8.2,56,1010.7,70.8,2.8,250.6,21.7,9,60,2023-10-15T05:59:26,2023-10-15T17:50:33,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-16,90.9,78.8,84.1,109.8,78.8,95.2,78.8,84.5,0.04,100,12.5,rain,0,0,12.3,11.4,71.4,1010.5,70.3,2.8,259.6,22.5,9,60,2023-10-16T05:59:33,2023-10-16T17:49:58,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-17,90.2,78.8,83.8,105.2,78.8,92.1,76.8,80.1,0,0,0,rain,0,0,15,13.6,69.7,1007.3,44.5,3.1,254,21.9,9,30,2023-10-17T05:59:41,2023-10-17T17:49:25,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-18,91.4,78.6,84.4,100.5,78.6,91.4,75.1,75.1,0,0,0,,0,0,14.8,10.7,50.4,1012.1,36.1,2.9,274.9,23.6,9,10,2023-10-18T05:59:49,2023-10-18T17:48:52,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
Anna Nagar,2023-10-19,91.4,78.8,84.2,105.2,78.8,92.9,76.5,78.2,0,0,0,rain,0,0,15,10.4,38.6,1011.9,42.8,2.6,269.7,23.4,9,30,2023-10-19T05:59:58,2023-10-19T17:48:20,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
