name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
ambattur,2023-08-18,96.8,78.8,86.4,112.4,78.8,96.5,77.2,75.6,0.824,100,4.17,rain,0,0,23,13.9,226.1,1005.6,73.9,3.4,220.5,19,8,30,2023-08-18T05:57:18,2023-08-18T18:29:19,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-08-19,95.4,79,87.3,112.8,79,98.1,76.7,72.3,0.155,100,4.17,rain,0,0,21.9,15.7,248.7,1005.2,60.8,3.6,212.6,18.3,10,60,2023-08-19T05:57:24,2023-08-19T18:28:47,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-08-20,95,79.9,87.2,110,79.9,98.7,77.3,73.4,0.153,100,4.17,rain,0,0,21.3,11.1,220.3,1005.9,58.9,3.9,230.3,19.7,10,60,2023-08-20T05:57:29,2023-08-20T18:28:13,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-08-21,95,82.9,87.8,116.1,92.6,102.3,79,75.9,0,0,0,rain,0,0,24.2,11.5,184,1005.8,36.7,3.8,244.9,21,9,60,2023-08-21T05:57:35,2023-08-21T18:27:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
ambattur,2023-08-22,92.5,80.6,86.2,114.4,87.8,101.5,80.1,82.3,0.135,100,8.33,rain,0,0,17.7,10.1,200.3,1006.3,52.7,3.2,224.2,19.1,9,60,2023-08-22T05:57:39,2023-08-22T18:27:04,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-08-23,93.2,77,85.2,113.5,77,97.2,78.8,81.7,2.129,100,8.33,rain,0,0,25.7,15,223.3,1006.5,60.6,3.1,239.5,20.7,8,60,2023-08-23T05:57:44,2023-08-23T18:26:29,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-08-24,93.2,75.2,83.9,113.5,75.2,94.7,78.6,84.9,3.412,100,12.5,rain,0,0,23,45.9,195.4,1005.7,66.7,3.2,273.1,23.5,9,60,2023-08-24T05:57:48,2023-08-24T18:25:53,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-08-25,95,81.3,87.2,116.1,89.1,101.2,79,77.4,0,0,0,rain,0,0,26.4,11.4,204.2,1005.9,40.1,3.7,250,21.5,9,75,2023-08-25T05:57:52,2023-08-25T18:25:17,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
ambattur,2023-08-26,93.7,82.2,87.2,117.1,90.8,102,79.5,78.5,0,0,0,,0,0,27.1,11.4,215.9,1007.4,51.8,3.6,209.4,18.1,8,60,2023-08-26T05:57:56,2023-08-26T18:24:40,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-08-27,91.4,76.5,84.7,110.9,76.5,96.2,78.7,82.7,0.676,100,4.17,rain,0,0,17,11.1,243.9,1008.1,84.2,3.1,134.5,11.6,4,30,2023-08-27T05:57:59,2023-08-27T18:24:02,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
ambattur,2023-08-28,96.8,80.6,87.4,115.3,86.2,101.4,78.8,76.5,0,0,0,,0,0,24.6,15.8,231.6,1006.8,59,3.7,99.2,8.7,4,60,2023-08-28T05:58:02,2023-08-28T18:23:24,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-08-29,95,75.2,85.4,116.1,75.2,97.2,78.5,80.8,1.856,100,4.17,rain,0,0,25.9,11.4,282.2,1006.6,72,3.5,201,17.4,8,75,2023-08-29T05:58:05,2023-08-29T18:22:46,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-08-30,95,80.1,86.6,116.1,84.9,98.1,77,73.7,0,0,0,rain,0,0,15.7,15.5,279.4,1006.9,39.9,3.6,253.1,21.9,10,60,2023-08-30T05:58:08,2023-08-30T18:22:07,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-08-31,96.8,78.8,86,119.7,78.8,96.1,76.6,74.3,0.006,100,4.17,rain,0,0,17.2,13.6,251.7,1007.1,54.2,3.6,180,15.6,8,60,2023-08-31T05:58:10,2023-08-31T18:21:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-01,95,80.6,86.7,110.9,86.5,98.7,77.7,75.6,0,0,0,rain,0,0,22.1,12.8,215.4,1007.3,34,4.1,304.2,26.2,10,60,2023-09-01T05:58:12,2023-09-01T18:20:49,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-02,96.8,78.8,86.6,118.6,78.8,100.1,78.8,78.3,0.175,100,4.17,rain,0,0,31.8,13.8,223.1,1006.4,64.9,3.4,268.3,23.1,10,60,2023-09-02T05:58:14,2023-09-02T18:20:09,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-03,94.3,77,84.1,110.4,77,92.5,76.9,79.9,0.424,100,8.33,rain,0,0,17.7,13.9,258.7,1000.7,71,3,217.8,18.9,9,30,2023-09-03T05:58:16,2023-09-03T18:19:28,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-04,87.8,78.8,83.1,102.4,78.8,90.8,76.8,82.3,0.004,100,4.17,rain,0,0,25.9,12.3,257.3,1003.5,89.7,3.4,194.8,16.9,8,30,2023-09-04T05:58:17,2023-09-04T18:18:47,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,AUKJ,43277099999"
ambattur,2023-09-05,86.7,81,83.4,97.2,86.1,90.9,75,76,0.025,100,8.33,rain,0,0,28.2,15,266.8,1003.6,90.1,3,39.1,3.3,2,10,2023-09-05T05:58:19,2023-09-05T18:18:06,0.67,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
ambattur,2023-09-06,93.2,80.6,86,110.4,85.8,96.9,76.9,74.9,0,0,0,rain,0,0,28.6,12.8,234.1,1004.2,81,3.5,149.1,12.9,7,30,2023-09-06T05:58:20,2023-09-06T18:17:25,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-07,94,76.7,85.5,110.4,76.7,95.3,76.8,76.1,2.067,100,12.5,rain,0,0,25.7,13.9,243.5,1005.4,70.8,3.5,145.2,12.6,8,30,2023-09-07T05:58:21,2023-09-07T18:16:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-08,95,77,85.8,112.8,77,96.2,78,79,0.793,100,4.17,rain,0,0,26.2,11.4,227.5,1006.4,53.7,3.6,243.5,21.1,9,60,2023-09-08T05:58:22,2023-09-08T18:16:02,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-09,95,81.9,87,112.8,89.1,99,77.5,74.3,0.031,100,4.17,rain,0,0,27.1,13.5,216.1,1005.6,48.6,3.8,234,20.2,10,60,2023-09-09T05:58:22,2023-09-09T18:15:20,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-10,93.2,82.4,86.4,110.4,89.7,98.1,77.5,75.5,0,0,0,rain,0,0,26.6,14.7,239.6,1005.1,71.7,3.8,155.8,13.4,8,60,2023-09-10T05:58:23,2023-09-10T18:14:38,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-11,93.8,83.1,87.5,110.4,92,99.7,77.4,72.9,0,0,0,,0,0,22.6,13.5,240.8,1005.1,77.6,3.8,227.3,19.7,9,60,2023-09-11T05:58:24,2023-09-11T18:13:55,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-12,95.5,82.4,87.4,110,90.5,98.4,76.5,71,0,0,0,rain,0,0,25.7,16,256.9,1005.6,66.8,3.9,185.5,16,9,60,2023-09-12T05:58:24,2023-09-12T18:13:12,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-13,95,78.8,85.8,110,78.8,94.9,76.3,74.8,0.245,100,8.33,rain,0,0,28.9,15.5,244,1005.7,61.6,4,226.4,19.5,9,30,2023-09-13T05:58:24,2023-09-13T18:12:30,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-14,95,79.8,85.7,112.8,79.8,95.7,77.1,76.8,0.328,100,12.5,rain,0,0,27.3,12.8,245.7,1005.8,76.3,3.3,218.6,19,9,60,2023-09-14T05:58:25,2023-09-14T18:11:47,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-15,95.4,80.3,86.9,112.8,86.2,98.7,77.6,75.2,0.045,100,12.5,rain,0,0,27.7,13.9,229.8,1003.8,56.3,3.5,198.2,16.9,9,60,2023-09-15T05:58:25,2023-09-15T18:11:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-16,95,77,84.9,112.8,77,94.7,77.4,79.5,1.16,100,8.33,rain,0,0,21.7,13.3,215.4,1007,77.3,3.4,157.9,13.5,7,30,2023-09-16T05:58:25,2023-09-16T18:10:21,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-17,93.1,77,82.8,114.4,77,90.7,77.5,84.5,1.186,100,8.33,rain,0,0,24.6,12.8,240.9,1006.4,71.9,3.5,183.1,15.8,7,30,2023-09-17T05:58:26,2023-09-17T18:09:38,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-18,95,78.8,84.4,112.8,78.8,93.7,77.6,80.9,0.463,100,12.5,rain,0,0,31.1,13.2,236.6,1005.9,70.6,3.4,197.2,17,9,60,2023-09-18T05:58:26,2023-09-18T18:08:55,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-19,95,77.6,85.8,110,77.6,96.2,77.5,77.3,0.305,100,4.17,rain,0,0,26.4,13.1,243.5,1007.4,53.3,3.6,250.2,21.5,9,60,2023-09-19T05:58:26,2023-09-19T18:08:11,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-20,96.8,82.1,87.8,115.3,89.7,101,78.2,74.5,0.002,100,4.17,rain,0,0,24.8,11.6,253.6,1007.8,56.6,3.7,223.2,19.3,9,30,2023-09-20T05:58:27,2023-09-20T18:07:28,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-21,92.4,78.1,84.9,110.9,78.1,96,78.2,80.8,0.337,100,8.33,rain,0,0,23.9,11.1,239.2,1008.5,67.6,3.4,227.9,19.7,8,60,2023-09-21T05:58:27,2023-09-21T18:06:45,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-22,93.2,82.1,86.9,117.1,91.6,101.8,79.7,79.8,0,0,0,rain,0,0,24.8,11.4,208.9,1008.2,41.9,3.8,256.3,22.2,10,60,2023-09-22T05:58:27,2023-09-22T18:06:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-23,93.2,77,85.4,117.1,77,97.8,78.8,81.2,0.136,100,8.33,rain,0,0,28.9,17.2,226,1008.3,54.7,3.5,265.3,22.9,10,60,2023-09-23T05:58:28,2023-09-23T18:05:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-24,96.8,77,85.1,118.6,77,94.7,77.7,79.8,0.722,100,12.5,rain,0,0,21.7,13.6,257.1,1007.7,54.8,3.8,294.5,25.5,10,75,2023-09-24T05:58:29,2023-09-24T18:04:36,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-25,95,75.2,84.6,119.7,75.2,94.9,77.6,80.4,0.254,100,4.17,rain,0,0,23,12.2,259.6,1006.9,52.9,3.3,276.4,23.7,10,60,2023-09-25T05:58:30,2023-09-25T18:03:54,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-26,94.3,78.8,84.7,113.5,78.8,94.6,77.6,80.1,0.079,100,12.5,rain,0,0,22.6,13.9,248.1,1006.8,69.1,3.3,266,23,10,60,2023-09-26T05:58:31,2023-09-26T18:03:11,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-27,95,78.3,84.7,116.1,78.3,94.4,77.9,81.1,1.213,100,12.5,rain,0,0,23.5,9.7,253.1,1006.5,68.3,3.4,253,21.8,10,60,2023-09-27T05:58:32,2023-09-27T18:02:29,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-28,93.9,78.2,85.7,110.4,78.2,95.9,77.5,77.4,0.016,100,8.33,rain,0,0,28.9,16.2,242.9,1004.7,54.5,3.4,222.5,19.1,10,60,2023-09-28T05:58:33,2023-09-28T18:01:47,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-29,95,77,84.1,112.8,77,91.5,76.9,80.4,1.308,100,8.33,rain,0,0,25.7,13.3,242.6,1006.8,65.3,3.5,234.8,20.2,10,60,2023-09-29T05:58:35,2023-09-29T18:01:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-09-30,95,79.2,86,110.4,79.2,97.4,78.4,79.5,0,0,0,rain,0,0,26.2,11.4,218.7,1007.5,59.1,3.6,205.5,17.7,9,60,2023-09-30T05:58:36,2023-09-30T18:00:23,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-01,95,81,86.8,110.4,87,99,77.8,75.8,0.009,100,4.17,rain,0,0,27.7,15,230.8,1006.8,48.7,3.7,201.8,17.2,10,60,2023-10-01T05:58:38,2023-10-01T17:59:42,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-02,95,81.1,87.3,110.4,87.5,99.9,77.9,74.7,0,0,0,,0,0,25.5,15.5,225.8,1007.4,36.3,3.6,241.9,20.8,9,60,2023-10-02T05:58:41,2023-10-02T17:59:01,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-03,95.3,80.6,87.6,116.1,88.1,100.5,78.3,75.1,0.121,100,8.33,rain,0,0,26.6,13,232,1007.7,51.1,3.4,193.9,16.7,9,60,2023-10-03T05:58:43,2023-10-03T17:58:20,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-04,96.8,81.9,87.5,118.6,89.8,102.3,79.4,77.6,0,0,0,rain,0,0,27.3,10.9,218.8,1008.2,51.7,3.4,209.5,18.2,9,30,2023-10-04T05:58:46,2023-10-04T17:57:40,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-05,96.8,78.8,86.3,118.6,78.8,98.9,78.8,79.4,0.955,100,8.33,rain,0,0,21.3,9.4,242.6,1007.9,69.5,3,201.6,17.3,8,30,2023-10-05T05:58:49,2023-10-05T17:56:59,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-06,93.2,80.4,84.5,113.5,86.5,96.3,78.6,82.9,0.378,100,12.5,rain,0,0,23,13.7,226.1,1007.6,66.7,3,214,18.3,9,30,2023-10-06T05:58:52,2023-10-06T17:56:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-07,95,81.8,86.2,119.7,90,101,79.9,82.2,0.002,100,4.17,rain,0,0,17.7,10.3,189,1008,54.7,3.1,208.3,17.8,9,30,2023-10-07T05:58:56,2023-10-07T17:55:41,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-08,93.2,81.4,86.1,114.4,89.8,101,80.1,83,0,0,0,,0,0,16.1,10.6,174.7,1009.6,36.2,3.5,281.8,24.3,9,60,2023-10-08T05:59:00,2023-10-08T17:55:02,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-09,93.2,82.2,86.3,114.4,92,101,79.8,81.3,0,0,0,rain,0,0,18.3,11.8,183.5,1010.9,56.4,3.5,260.9,22.5,10,60,2023-10-09T05:59:05,2023-10-09T17:54:24,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-10,93.2,82.4,86.5,117.1,92.4,101.4,79.8,81,0.005,100,4.17,rain,0,0,18.8,8.6,183.4,1010.6,63.6,3.2,227.5,19.7,9,60,2023-10-10T05:59:10,2023-10-10T17:53:46,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-11,93.2,80.6,85.4,113.5,86.2,98.9,79.4,82.8,0.003,100,4.17,rain,0,0,10.5,12.5,201.5,1010,50.7,3,280.2,24.1,10,30,2023-10-11T05:59:15,2023-10-11T17:53:08,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-12,91,80.1,84.9,105.5,86.2,96.3,78.2,81.2,0,0,0,,0,0,11.6,8.9,92.2,1011.6,48.2,3.3,289.4,24.9,10,30,2023-10-12T05:59:21,2023-10-12T17:52:32,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-13,89.7,78.8,84,105.2,78.8,93.5,77.4,80.9,0,0,0,rain,0,0,12.3,11.4,48.3,1012.2,54.6,2.7,253.6,21.8,9,30,2023-10-13T05:59:27,2023-10-13T17:51:55,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-14,87.8,78.8,82.6,105.1,78.8,91.3,77.9,86,0.048,100,12.5,rain,0,0,13,6.6,49.6,1012.1,74.9,2.6,226.8,19.5,8,30,2023-10-14T05:59:33,2023-10-14T17:51:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-15,89.8,77.3,82.8,109,77.3,91.2,77.7,85,0.337,100,4.17,rain,0,0,14.1,8.1,50,1010.8,71.7,2.7,250.6,21.7,9,60,2023-10-15T05:59:40,2023-10-15T17:50:45,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-16,90.1,78.8,84.1,108.1,78.8,95.1,78.8,84.6,0.036,100,12.5,rain,0,0,12.3,11.4,69.7,1010.6,70,2.7,259.6,22.5,9,60,2023-10-16T05:59:48,2023-10-16T17:50:10,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-17,90,78.8,83.8,105.2,78.8,91.8,76.8,80.2,0,0,0,rain,0,0,15,13.5,71.6,1007,45.2,3,254,21.9,9,30,2023-10-17T05:59:56,2023-10-17T17:49:37,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-18,91.4,78.6,84.4,100.5,78.6,91.5,75.2,75.1,0,0,0,,0,0,14.8,10.6,49.1,1012.1,37,2.9,274.9,23.6,9,10,2023-10-18T06:00:04,2023-10-18T17:49:04,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-19,91.4,78.8,84.2,105.2,78.8,92.8,76.5,78.4,0,0,0,rain,0,0,15,10.3,37.7,1012,44.2,2.5,269.7,23.4,9,30,2023-10-19T06:00:13,2023-10-19T17:48:31,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
ambattur,2023-10-20,91.4,77.5,84.4,107.8,77.5,91.9,75.7,76.2,0,0,0,,0,0,15,10.6,63.4,1011.9,42,2.6,260.8,22.6,9,30,2023-10-20T06:00:23,2023-10-20T17:48:00,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
