name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Tondiarpet,2023-08-18,96.8,78.8,86.4,112.4,78.8,96.6,77.2,75.6,0.77,100,4.17,rain,0,0,23,13.9,218.9,1006,74.1,3.4,201.9,17.3,7,30,2023-08-18T05:56:46,2023-08-18T18:28:48,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-08-19,95.5,79,87.3,112.8,79,98.1,76.7,72.2,0.146,100,4.17,rain,0,0,20.8,13.9,237.2,1005.8,60.7,3.6,214.2,18.5,10,60,2023-08-19T05:56:52,2023-08-19T18:28:15,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-08-20,95,80,87.2,110,85.8,98.9,77.3,73.5,0.143,100,4.17,rain,0,0,20.4,10.1,227.2,1007.3,59.2,3.9,256.1,22,10,30,2023-08-20T05:56:57,2023-08-20T18:27:42,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-08-21,95,82.9,87.8,116.1,92.6,102.3,79,76,0,0,0,,0,0,22.4,10.1,204.6,1007.2,36.9,3.9,214.5,18.5,9,60,2023-08-21T05:57:02,2023-08-21T18:27:08,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,AUKJ"
Tondiarpet,2023-08-22,92.5,80.6,86.2,114.4,87.9,101.5,80.1,82.4,0.129,100,8.33,rain,0,0,19.5,10.2,204.5,1007.8,52.7,3.2,218.3,18.7,9,60,2023-08-22T05:57:07,2023-08-22T18:26:33,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-08-23,93.2,77,85.2,113.5,77,97.2,78.8,81.8,2.164,100,8.33,rain,0,0,25.5,15,224,1007.7,60.8,3.1,233.5,20.2,8,60,2023-08-23T05:57:12,2023-08-23T18:25:58,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-08-24,93.2,75.2,83.9,113.5,75.2,94.7,78.6,84.9,3.339,100,12.5,rain,0,0,22.8,45.2,204.7,1003.6,66.9,3.2,273.5,23.4,9,60,2023-08-24T05:57:16,2023-08-24T18:25:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-08-25,95,81.4,87.2,116.1,89.1,101.2,79,77.4,0,0,0,rain,0,0,25.5,11.4,203.9,1005.9,40.2,3.7,253.4,21.9,8,60,2023-08-25T05:57:20,2023-08-25T18:24:45,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
Tondiarpet,2023-08-26,93.9,82.2,87.2,117.1,90.9,102.1,79.5,78.6,0,0,0,,0,0,26.8,13.1,221.3,1007.9,51.9,3.6,208.3,18,8,60,2023-08-26T05:57:24,2023-08-26T18:24:08,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-08-27,91.4,76.6,84.7,110.9,76.6,96.2,78.7,82.6,0.642,100,4.17,rain,0,0,18.6,11.4,249.7,1008.7,84.4,3.1,157.8,13.7,7,30,2023-08-27T05:57:27,2023-08-27T18:23:31,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,AUKJ"
Tondiarpet,2023-08-28,96.8,80.6,87.4,115.3,86.2,101.4,78.8,76.4,0,0,0,,0,0,26.8,14.7,243.7,1007.5,59,3.7,173.4,15,6,60,2023-08-28T05:57:30,2023-08-28T18:22:53,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-08-29,95,75.2,85.4,116.1,75.2,97.3,78.5,80.8,1.805,100,4.17,rain,0,0,23.3,11.3,296.1,1007.6,72.1,3.5,222.5,19.1,10,60,2023-08-29T05:57:33,2023-08-29T18:22:15,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-08-30,95,80.1,86.6,116.1,84.9,98.2,77,73.7,0,0,0,,0,0,14.1,13.6,266.3,1008.1,39.8,3.6,232.3,20.2,10,60,2023-08-30T05:57:36,2023-08-30T18:21:36,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-08-31,96.8,78.8,86,119.7,78.8,96.1,76.5,74.3,0.006,100,4.17,rain,0,0,21,12.5,241.3,1009.6,54.4,3.6,168,14.6,9,30,2023-08-31T05:57:38,2023-08-31T18:20:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-01,95,80.6,86.7,110.9,86.5,98.7,77.7,75.6,0,0,0,rain,0,0,19.5,13.1,215.1,1009.1,34.1,4.1,299.7,25.7,10,60,2023-09-01T05:57:40,2023-09-01T18:20:17,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-02,96.8,78.8,86.6,118.6,78.8,100.1,78.8,78.3,0.207,100,4.17,rain,0,0,27.3,13.6,217.8,1007.9,65.1,3.4,251.2,21.7,10,60,2023-09-02T05:57:42,2023-09-02T18:19:37,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-03,94.2,77,84.1,110.4,77,92.6,76.9,79.9,0.422,100,8.33,rain,0,0,16.3,13.9,240.6,986.8,70.9,3,209.9,18.1,9,30,2023-09-03T05:57:44,2023-09-03T18:18:57,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-04,87.8,78.8,83.1,102.4,78.8,90.8,76.9,82.3,0.012,100,4.17,rain,0,0,20.1,11.4,244.7,1004.4,89.6,3.3,164.7,14.1,8,30,2023-09-04T05:57:45,2023-09-04T18:18:16,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,AUKJ"
Tondiarpet,2023-09-05,86.6,81,83.4,97.2,86.1,91,75,76,0.025,100,8.33,rain,0,0,19.7,11.3,260.6,1004.8,90.2,2.9,39.9,3.4,2,10,2023-09-05T05:57:47,2023-09-05T18:17:35,0.67,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,AUKJ"
Tondiarpet,2023-09-06,93.2,80.6,86,110.4,85.8,96.9,76.9,74.9,0,0,0,rain,0,0,27.1,9.2,228.1,1005.2,81.1,3.5,115.5,10,7,30,2023-09-06T05:57:48,2023-09-06T18:16:54,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-07,94,76.6,85.5,110.4,76.6,95.4,76.8,76.1,2.076,100,12.5,rain,0,0,25.1,13.9,235.5,1006.2,70.7,3.4,146.9,12.6,9,30,2023-09-07T05:57:49,2023-09-07T18:16:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-08,95,77,85.8,112.8,77,96.2,78,78.9,0.742,100,4.17,rain,0,0,25.7,11.4,214.2,1008.1,53.7,3.6,214.1,18.4,9,30,2023-09-08T05:57:50,2023-09-08T18:15:30,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-09,95,81.9,87,112.8,89.1,99,77.5,74.3,0.031,100,4.17,rain,0,0,23.7,11.4,213.5,1006.7,48.6,3.8,220.5,19,10,30,2023-09-09T05:57:51,2023-09-09T18:14:48,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-10,93.2,82.4,86.4,110.4,89.7,98.1,77.5,75.5,0,0,0,,0,0,22.8,10.1,238.4,1006.3,71.7,3.8,128.3,11.1,5,30,2023-09-10T05:57:51,2023-09-10T18:14:06,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-11,93.8,83.2,87.5,110.4,92.1,99.7,77.4,72.9,0,0,0,,0,0,18.8,9.2,243.1,1006.4,77.8,3.8,221.2,19,9,30,2023-09-11T05:57:52,2023-09-11T18:13:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-12,95.5,82.4,87.4,110,90.5,98.4,76.5,71.1,0,0,0,,0,0,24.8,11.8,257.3,1006.8,67,3.9,215.8,18.7,9,30,2023-09-12T05:57:52,2023-09-12T18:12:41,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-13,95,78.8,85.7,110,78.8,94.9,76.3,74.9,0.247,100,8.33,rain,0,0,28.9,11.4,240,1006.8,61.6,4,233,20.3,10,30,2023-09-13T05:57:53,2023-09-13T18:11:58,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-14,95,79.8,85.7,112.8,79.8,95.7,77.1,76.8,0.322,100,12.5,rain,0,0,23.9,11.4,240.1,1007,76.4,3.3,230.6,19.8,9,30,2023-09-14T05:57:53,2023-09-14T18:11:15,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-15,95.4,80.3,86.9,112.8,86.1,98.8,77.6,75.2,0.044,100,12.5,rain,0,0,25.5,13.9,225.7,996.8,56.2,3.5,198.3,16.9,10,60,2023-09-15T05:57:53,2023-09-15T18:10:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-16,95,77,84.9,112.8,77,94.7,77.5,79.6,1.164,100,8.33,rain,0,0,25.5,11.3,209.5,1008.4,77.2,3.4,161.6,13.9,9,30,2023-09-16T05:57:53,2023-09-16T18:09:49,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-17,93.1,77,82.8,114.4,77,90.7,77.5,84.5,1.117,100,8.33,rain,0,0,24.8,11.4,240.1,1007.7,71.8,3.5,188.9,16.3,8,30,2023-09-17T05:57:54,2023-09-17T18:09:06,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-18,95,78.8,84.4,112.8,78.8,93.7,77.6,80.9,0.444,100,12.5,rain,0,0,27.7,13.6,243.8,1007.2,70.7,3.4,172.2,14.8,8,60,2023-09-18T05:57:54,2023-09-18T18:08:23,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-19,95,77.7,85.9,110,77.7,96.2,77.5,77.3,0.285,100,4.17,rain,0,0,25.5,14.2,248.1,1008.8,53.2,3.6,250.4,21.9,9,30,2023-09-19T05:57:54,2023-09-19T18:07:40,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-20,96.8,82.1,87.8,115.3,89.7,101,78.2,74.5,0.002,100,4.17,rain,0,0,23.5,12.4,249.2,1009.6,56.4,3.7,236,20.6,9,30,2023-09-20T05:57:55,2023-09-20T18:06:57,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-21,92.4,78.1,84.9,110.9,78.1,96,78.2,80.8,0.368,100,8.33,rain,0,0,22.1,10.1,236.1,1010.3,67.7,3.4,227.9,19.6,8,60,2023-09-21T05:57:55,2023-09-21T18:06:14,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-22,93.2,82.1,86.9,117.1,91.6,101.8,79.7,79.9,0,0,0,,0,0,24.6,11.4,228.1,1010.2,41.9,3.8,251.7,21.8,10,60,2023-09-22T05:57:56,2023-09-22T18:05:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-23,93.2,77,85.4,117.1,77,97.8,78.7,81.2,0.138,100,8.33,rain,0,0,28.9,17.2,237.3,1010.3,54.9,3.5,273.4,23.5,10,60,2023-09-23T05:57:56,2023-09-23T18:04:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-24,96.8,77,85.1,118.6,77,94.7,77.7,79.8,0.716,100,12.5,rain,0,0,25.1,12.5,240.9,1009.3,54.9,3.8,293.5,25.4,10,60,2023-09-24T05:57:57,2023-09-24T18:04:05,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-25,95,75.2,84.6,119.7,75.2,94.9,77.6,80.4,0.258,100,4.17,rain,0,0,23,14.8,241.3,1008.7,53,3.3,267.9,23.2,10,60,2023-09-25T05:57:58,2023-09-25T18:03:22,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-26,94.2,78.8,84.7,113.5,78.8,94.6,77.6,80.1,0.078,100,12.5,rain,0,0,17.7,13.9,234.6,1008.7,69.1,3.3,233.4,20.1,10,60,2023-09-26T05:57:59,2023-09-26T18:02:39,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-27,95,78.6,84.7,116.1,78.6,94.4,77.9,81.1,1.15,100,12.5,rain,0,0,23.3,12,227,1007.6,68.5,3.4,263.5,22.8,10,60,2023-09-27T05:58:00,2023-09-27T18:01:57,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-28,93.9,78.2,85.7,110.4,78.2,95.9,77.5,77.4,0.016,100,8.33,rain,0,0,28.9,15.4,234.1,996.6,54.6,3.4,209.7,18.2,10,30,2023-09-28T05:58:01,2023-09-28T18:01:15,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-29,95,77,84.1,112.8,77,91.6,76.9,80.4,1.371,100,8.33,rain,0,0,26.6,11.9,219.7,1009.2,65.2,3.5,216.9,18.6,10,60,2023-09-29T05:58:03,2023-09-29T18:00:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-09-30,95,79.2,86,110.4,79.2,97.4,78.4,79.6,0,0,0,,0,0,25.3,11.4,204.3,1009.4,59.2,3.6,213,18.2,9,60,2023-09-30T05:58:05,2023-09-30T17:59:51,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-01,95,81,86.8,110.4,87.1,99,77.9,75.9,0.009,100,4.17,rain,0,0,30,15.4,227.3,1008,48.8,3.8,181.3,15.6,10,60,2023-10-01T05:58:07,2023-10-01T17:59:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-02,95,81.1,87.3,110.4,87.5,99.9,77.9,74.8,0,0,0,,0,0,30.9,15.3,218.9,1009.3,36.5,3.6,234.8,20.2,9,30,2023-10-02T05:58:09,2023-10-02T17:58:29,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-03,95.3,80.6,87.6,116.1,88.1,100.5,78.3,75.2,0.121,100,8.33,rain,0,0,24.2,11.4,222.9,1009.1,51.1,3.4,226.1,19.6,9,30,2023-10-03T05:58:11,2023-10-03T17:57:48,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-04,96.8,81.9,87.5,118.6,89.8,102.3,79.4,77.7,0,0,0,rain,0,0,27.7,10.8,209.1,1009.6,51.9,3.4,199,17,9,30,2023-10-04T05:58:14,2023-10-04T17:57:08,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-05,96.8,78.8,86.3,118.6,78.8,98.9,78.8,79.4,0.914,100,8.33,rain,0,0,18.8,10.2,238.8,1009.3,69.5,3,184.4,16,9,30,2023-10-05T05:58:17,2023-10-05T17:56:28,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-06,93.2,80.4,84.5,113.5,86.3,96.4,78.6,82.9,0.364,100,12.5,rain,0,0,23,9.6,236,1009.5,67,3,209.9,18,10,30,2023-10-06T05:58:21,2023-10-06T17:55:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-07,95,81.8,86.2,119.7,90,101,79.9,82.3,0.002,100,4.17,rain,0,0,16.8,8.1,191,1009.4,54.6,3.1,220.6,19.1,9,30,2023-10-07T05:58:25,2023-10-07T17:55:09,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-08,93.2,81.4,86.1,114.4,89.9,101,80.1,83,0,0,0,,0,0,17.9,7.8,115.9,1010.8,36.4,3.5,275.6,23.9,9,30,2023-10-08T05:58:29,2023-10-08T17:54:30,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-09,93.2,82.2,86.4,114.4,92,101,79.8,81.3,0,0,0,,0,0,18.1,11.4,147.4,1012.1,56.5,3.4,235.8,20.3,9,60,2023-10-09T05:58:33,2023-10-09T17:53:52,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-10,93.2,82.4,86.5,117.1,92.4,101.4,79.8,81.1,0.007,100,4.17,rain,0,0,15.7,8.1,138.1,1012.5,63.7,3.2,240,20.6,9,60,2023-10-10T05:58:38,2023-10-10T17:53:14,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-11,93.2,80.6,85.3,113.5,86.2,98.8,79.4,82.8,0.003,100,4.17,rain,0,0,11.4,7.9,219,1010.6,50.7,3,275.4,23.6,10,30,2023-10-11T05:58:43,2023-10-11T17:52:36,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-12,90.9,80.1,84.9,105.5,86.3,96.3,78.3,81.3,0,0,0,,0,0,11.2,7.9,334.3,1013.3,48.5,3.2,289.2,24.9,10,30,2023-10-12T05:58:49,2023-10-12T17:52:00,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-13,89.7,78.8,84,105.2,78.8,93.5,77.4,81,0,0,0,,0,0,11.9,11.4,44.9,1013.1,54.9,2.6,244,21.1,8,30,2023-10-13T05:58:55,2023-10-13T17:51:23,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-14,87.8,78.8,82.6,105.1,78.8,91.3,77.9,86,0.057,100,12.5,rain,0,0,13,6.9,0.9,1013.6,75.1,2.6,254.6,22,9,30,2023-10-14T05:59:02,2023-10-14T17:50:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-15,89.8,77.4,82.8,108.4,77.4,91.1,77.7,85,0.333,100,4.17,rain,0,0,14.1,7.4,353.6,1012.3,71.8,2.6,262.4,22.7,9,60,2023-10-15T05:59:09,2023-10-15T17:50:13,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-16,90,78.8,84.1,108.1,78.8,95.1,78.8,84.6,0.036,100,12.5,rain,0,0,11.6,11.4,16.6,1011.6,69.9,2.7,260.9,22.4,9,30,2023-10-16T05:59:16,2023-10-16T17:49:38,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-17,90,78.8,83.8,105.2,78.8,91.8,76.8,80.3,0,0,0,,0,0,13.6,8.4,132.7,993,45.4,2.9,253.7,22,9,30,2023-10-17T05:59:24,2023-10-17T17:49:05,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-18,91.4,78.6,84.4,100.5,78.6,91.5,75.2,75.1,0,0,0,,0,0,15.2,7.8,8.5,1013.4,37.2,2.9,277.6,23.9,9,10,2023-10-18T05:59:33,2023-10-18T17:48:32,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-19,91.4,78.8,84.2,105.2,78.8,92.8,76.5,78.4,0,0,0,rain,0,0,15,7.3,13.9,1013,44.5,2.5,267.3,23.2,9,10,2023-10-19T05:59:42,2023-10-19T17:47:59,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-20,91.4,77.6,84.4,107.8,77.6,91.9,75.7,76.3,0,0,0,,0,0,14.3,7.8,86.8,1013,42.1,2.5,253.7,22,9,30,2023-10-20T05:59:51,2023-10-20T17:47:28,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Tondiarpet,2023-10-21,88.2,75,82.1,102.4,75,89.8,77,84.8,0.83,100,12.5,rain,0,0,19.7,6.9,62.3,1013.3,73.8,2.3,274.5,23.9,9,30,2023-10-21T06:00:01,2023-10-21T17:46:57,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,AUCE,43278099999"
