name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kodambakkam,2023-08-28,96.8,80.6,87.4,115.3,86.2,101.5,78.8,76.6,0,0,0,,0,0,24.6,15.9,229.6,1006.7,58.9,3.8,99.2,8.7,4,60,2023-08-28T05:57:49,2023-08-28T18:23:05,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-08-29,95,75.2,85.3,116.1,75.2,97.1,78.5,80.8,1.949,100,4.17,rain,0,0,25.9,11.4,276.4,1006.5,71.7,3.6,201,17.4,8,75,2023-08-29T05:57:51,2023-08-29T18:22:26,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-08-30,95.2,80,86.6,116.1,84.7,98.1,77,73.7,0,0,0,rain,0,0,15.7,15.8,281.6,1006.7,39.9,3.7,253.1,21.9,10,60,2023-08-30T05:57:54,2023-08-30T18:21:48,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-08-31,96.8,78.8,86,119.7,78.8,96.2,76.6,74.4,0.007,100,4.17,rain,0,0,17.2,13.7,253,1006.8,53.7,3.7,180,15.6,8,60,2023-08-31T05:57:56,2023-08-31T18:21:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-01,95,80.6,86.7,110.9,86.5,98.7,77.7,75.6,0,0,0,rain,0,0,22.1,12.8,215.2,1007,33.6,4.1,304.2,26.2,10,60,2023-09-01T05:57:58,2023-09-01T18:20:29,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-02,96.8,78.8,86.7,118.6,78.8,100.1,78.8,78.1,0.117,100,4.17,rain,0,0,31.8,13.8,222.8,1006.2,64.4,3.4,268.3,23.1,10,60,2023-09-02T05:58:00,2023-09-02T18:19:49,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-03,94.3,77,84.2,110.3,77,92.5,76.9,79.8,0.427,100,8.33,rain,0,0,17.7,13.9,259.9,1002.3,71.1,3,217.8,18.9,9,30,2023-09-03T05:58:02,2023-09-03T18:19:09,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-04,87.8,78.8,83.1,102.4,78.8,90.8,76.8,82.3,0.004,100,4.17,rain,0,0,25.9,12.5,259.4,1003.4,89.7,3.4,194.8,16.9,8,30,2023-09-04T05:58:03,2023-09-04T18:18:29,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,AUKJ,43277099999"
kodambakkam,2023-09-05,86.8,81.1,83.4,97.1,86.2,90.9,74.9,75.9,0.026,100,8.33,rain,0,0,28.2,15.4,267.6,1003.4,90,3,39.1,3.3,2,10,2023-09-05T05:58:04,2023-09-05T18:17:48,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999,AUKJ"
kodambakkam,2023-09-06,93.2,80.6,86,110.3,85.8,97,76.9,74.9,0,0,0,rain,0,0,28.6,13.2,235.6,1004.1,80.6,3.5,149.1,12.9,7,30,2023-09-06T05:58:05,2023-09-06T18:17:06,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-07,94.1,76.7,85.6,110.3,76.7,95.3,76.7,76,2.051,100,12.5,rain,0,0,25.7,13.9,244.5,1005.3,70.8,3.5,145.2,12.6,8,30,2023-09-07T05:58:06,2023-09-07T18:16:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-08,95,77,85.8,112.8,77,96.1,78,79,0.886,100,4.17,rain,0,0,26.2,11.4,229.6,1006.2,53.7,3.7,243.5,21.1,9,60,2023-09-08T05:58:07,2023-09-08T18:15:43,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-09,95,82,87,112.8,89.3,98.9,77.5,74.3,0.031,100,4.17,rain,0,0,27.1,14.1,216.4,1005.4,48.6,3.8,234,20.2,10,60,2023-09-09T05:58:07,2023-09-09T18:15:01,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-10,93.2,82.4,86.4,110.3,89.8,98.1,77.5,75.5,0,0,0,rain,0,0,26.6,15.3,239.7,1005,71.5,3.8,155.8,13.4,8,60,2023-09-10T05:58:08,2023-09-10T18:14:19,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-11,93.8,83.1,87.5,110.3,91.9,99.6,77.4,72.9,0,0,0,,0,0,22.6,14.1,240.4,1005,77.4,3.9,227.3,19.7,9,60,2023-09-11T05:58:08,2023-09-11T18:13:37,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-12,95.5,82.4,87.4,110,90.5,98.4,76.5,71,0,0,0,rain,0,0,25.7,16.5,256.5,1005.5,66.5,3.9,185.5,16,9,60,2023-09-12T05:58:09,2023-09-12T18:12:54,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-13,95,78.8,85.8,110,78.8,94.9,76.2,74.6,0.241,100,8.33,rain,0,0,28.9,16.2,244.5,1005.5,61.5,4,226.4,19.5,9,30,2023-09-13T05:58:09,2023-09-13T18:12:12,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-14,95,79.9,85.7,112.8,79.9,95.8,77.1,76.7,0.338,100,12.5,rain,0,0,27.3,13.2,246.5,1005.7,76.3,3.3,218.6,19,9,60,2023-09-14T05:58:09,2023-09-14T18:11:29,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-15,95.5,80.5,86.9,112.8,86.5,98.6,77.5,75,0.048,100,12.5,rain,0,0,27.7,14.2,230.3,1004.7,56.3,3.6,198.2,16.9,9,60,2023-09-15T05:58:09,2023-09-15T18:10:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-16,95,77,84.9,112.8,77,94.6,77.4,79.4,1.153,100,8.33,rain,0,0,21.7,13.5,216.6,1006.8,77.4,3.4,157.9,13.5,7,30,2023-09-16T05:58:09,2023-09-16T18:10:03,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-17,93.3,77,82.9,114.4,77,90.7,77.5,84.4,1.31,100,8.33,rain,0,0,24.6,13.2,241.1,1006.2,72.1,3.5,183.1,15.8,7,30,2023-09-17T05:58:10,2023-09-17T18:09:20,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-18,95,78.8,84.4,112.8,78.8,93.7,77.6,80.9,0.498,100,12.5,rain,0,0,31.1,13.9,235.3,1005.7,70.5,3.4,197.2,17,9,60,2023-09-18T05:58:10,2023-09-18T18:08:37,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-19,95,77.4,85.8,110,77.4,96.1,77.5,77.5,0.341,100,4.17,rain,0,0,26.4,13,242.9,1007.2,53.5,3.6,250.2,21.5,9,60,2023-09-19T05:58:10,2023-09-19T18:07:54,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-20,96.8,82.1,87.8,115.3,89.8,101,78.2,74.5,0.001,100,4.17,rain,0,0,24.8,11.5,253.8,1007.6,57,3.7,223.2,19.3,9,30,2023-09-20T05:58:10,2023-09-20T18:07:11,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-21,92.6,78.1,85,110.9,78.1,96.1,78.2,80.8,0.281,100,8.33,rain,0,0,23.9,11.2,239.8,1008.3,67.4,3.5,227.9,19.7,8,60,2023-09-21T05:58:10,2023-09-21T18:06:28,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-22,93.2,82.1,86.9,117.1,91.6,101.8,79.7,79.8,0,0,0,rain,0,0,24.8,11.4,206.6,1007.9,41.7,3.8,256.3,22.2,10,60,2023-09-22T05:58:11,2023-09-22T18:05:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-23,93.2,77,85.4,117.1,77,97.8,78.8,81.3,0.134,100,8.33,rain,0,0,28.9,17.2,224.9,1008,54.3,3.6,265.3,22.9,10,60,2023-09-23T05:58:11,2023-09-23T18:05:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-24,96.8,77,85.1,118.6,77,94.7,77.6,79.7,0.732,100,12.5,rain,0,0,21.7,13.7,259.4,1007.5,54.6,3.8,294.5,25.5,10,75,2023-09-24T05:58:12,2023-09-24T18:04:20,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-25,95,75.2,84.6,119.7,75.2,94.9,77.5,80.3,0.247,100,4.17,rain,0,0,23,11.9,261.8,1006.6,52.6,3.4,276.4,23.7,10,60,2023-09-25T05:58:13,2023-09-25T18:03:37,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-26,94.5,78.8,84.7,113.5,78.8,94.6,77.6,80.1,0.082,100,12.5,rain,0,0,22.6,13.9,250.2,1006.6,69.1,3.3,266,23,10,60,2023-09-26T05:58:14,2023-09-26T18:02:55,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-27,95,77.7,84.7,116.1,77.7,94.3,77.8,81.1,1.326,100,12.5,rain,0,0,23.5,9.5,255.2,1006.4,67.9,3.4,253,21.8,10,60,2023-09-27T05:58:15,2023-09-27T18:02:13,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-28,94.1,78.2,85.7,110.3,78.2,95.9,77.4,77.3,0.016,100,8.33,rain,0,0,28.9,16.6,244,1005.6,54.3,3.4,222.5,19.1,10,60,2023-09-28T05:58:16,2023-09-28T18:01:31,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-29,95,77,84.1,112.8,77,91.5,76.9,80.4,1.194,100,8.33,rain,0,0,25.7,13.5,245.1,1006.5,65.5,3.5,234.8,20.2,10,60,2023-09-29T05:58:17,2023-09-29T18:00:49,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-09-30,95,79.2,86,110.3,79.2,97.7,78.4,79.5,0,0,0,rain,0,0,26.2,11.4,220.6,1007.3,59,3.6,205.5,17.7,9,60,2023-09-30T05:58:19,2023-09-30T18:00:07,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-01,95,81,86.8,110.3,86.8,99,77.8,75.7,0.01,100,4.17,rain,0,0,27.7,15,231.4,1006.7,48.5,3.8,201.8,17.2,10,60,2023-10-01T05:58:21,2023-10-01T17:59:26,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-02,95,81.2,87.4,110.3,87.5,99.9,77.8,74.6,0,0,0,,0,0,25.5,15.8,227,1007.1,35.9,3.7,241.9,20.8,9,60,2023-10-02T05:58:23,2023-10-02T17:58:45,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-03,95.3,80.6,87.6,116.1,88.1,100.5,78.2,75,0.121,100,8.33,rain,0,0,26.6,13.4,233.1,1007.6,51.2,3.4,193.9,16.7,9,60,2023-10-03T05:58:25,2023-10-03T17:58:04,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-04,96.8,82,87.5,118.6,89.9,102.2,79.3,77.5,0,0,0,rain,0,0,27.3,11.1,219.8,1008.1,51.4,3.5,209.5,18.2,9,30,2023-10-04T05:58:28,2023-10-04T17:57:24,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-05,96.8,78.8,86.2,118.6,78.8,98.7,78.7,79.3,1.03,100,8.33,rain,0,0,21.3,9.3,242.8,1007.8,69.4,3,201.6,17.3,8,30,2023-10-05T05:58:31,2023-10-05T17:56:44,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-06,93.2,80.2,84.5,113.5,85.9,96.3,78.6,82.9,0.403,100,12.5,rain,0,0,23,14.2,224.4,1007.4,65.9,3.1,214,18.3,9,30,2023-10-06T05:58:34,2023-10-06T17:56:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-07,95,81.8,86.2,119.7,89.9,100.9,79.9,82.1,0.001,100,4.17,rain,0,0,17.7,10.8,188.6,1007.8,54.9,3.1,208.3,17.8,9,30,2023-10-07T05:58:38,2023-10-07T17:55:25,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-08,93.2,81.3,86.1,114.4,89.6,100.9,80.1,83,0,0,0,,0,0,16.1,10.9,179,1009.5,35.9,3.5,281.8,24.3,9,60,2023-10-08T05:58:42,2023-10-08T17:54:47,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-09,93.2,82.2,86.3,114.4,92,100.9,79.7,81.2,0,0,0,rain,0,0,18.3,12.2,187.4,1010.8,56.1,3.5,260.9,22.5,10,60,2023-10-09T05:58:46,2023-10-09T17:54:09,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-10,93.2,82.4,86.5,117.1,92.4,101.4,79.7,80.8,0.003,100,4.17,rain,0,0,18.8,8.8,189.4,1010.3,63.4,3.3,227.5,19.7,9,60,2023-10-10T05:58:51,2023-10-10T17:53:31,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-11,93.2,80.6,85.4,113.5,86.2,99.1,79.4,82.7,0.002,100,4.17,rain,0,0,10.5,13.1,199,1009.9,50.7,3,280.2,24.1,10,30,2023-10-11T05:58:56,2023-10-11T17:52:54,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-12,91.1,80,84.9,105.5,86.1,96.3,78.2,81.1,0,0,0,,0,0,11.6,9,96.6,1011.4,47.7,3.3,289.4,24.9,10,30,2023-10-12T05:59:02,2023-10-12T17:52:17,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-13,89.7,78.8,84,105.2,78.8,93.5,77.4,80.9,0,0,0,rain,0,0,12.3,11.4,48.6,1012.1,53.8,2.7,253.6,21.8,9,30,2023-10-13T05:59:08,2023-10-13T17:51:41,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-14,88,78.8,82.6,105.1,78.8,91.4,77.9,85.9,0.03,100,12.5,rain,0,0,13,6.8,55,1011.9,74.4,2.7,226.8,19.5,8,30,2023-10-14T05:59:14,2023-10-14T17:51:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-15,89.8,77.1,82.8,110.4,77.1,91.5,77.8,85.2,0.344,100,4.17,rain,0,0,14.1,8.5,69.8,1010.6,71.3,2.7,250.6,21.7,9,60,2023-10-15T05:59:21,2023-10-15T17:50:31,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-16,90.5,78.8,84.1,108.3,78.8,95.2,78.8,84.5,0.038,100,12.5,rain,0,0,12.3,11.4,76.6,1010.4,70.1,2.8,259.6,22.5,9,60,2023-10-16T05:59:28,2023-10-16T17:49:56,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-17,90.1,78.8,83.8,105.2,78.8,92.1,76.8,80.2,0,0,0,rain,0,0,15,14.1,64.3,1008.7,44.9,3,254,21.9,9,30,2023-10-17T05:59:36,2023-10-17T17:49:23,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-18,91.4,78.6,84.4,100.5,78.6,91.5,75.2,75.1,0,0,0,,0,0,14.8,10.9,53.9,1012,36.6,2.9,274.9,23.6,9,10,2023-10-18T05:59:45,2023-10-18T17:48:50,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
kodambakkam,2023-10-19,91.4,78.8,84.2,105.2,78.8,92.9,76.5,78.3,0,0,0,rain,0,0,15,10.8,40.2,1011.8,43.6,2.6,269.7,23.4,9,30,2023-10-19T05:59:54,2023-10-19T17:48:18,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
